facility_id,name,state,latitude,longitude,building_match,building_dist_m,search_radius_m,n_buildings_in_radius,largest_nearby_sqft,largest_nearby_dist_m,largest_nearby_height_m,build_id,footprint_sqft,source_sqft,height_m,occupancy_class,building_address,imagery_date,flood_zone,flood_mapped,flood_sfha,flood_subtype,building_match_confidence,multi_storey,fp_cells,fp_whp_max,fp_whp_burnable_frac,fp_whp_modal,haz_wildfire_whp_code,haz_wildfire_max_severity_1000m,haz_seismic_pga_g_475yr,haz_lightning_flash_per_km2_yr
dc_545444cd2c47,Spectrum Charlotte National Data Center,NC,35.1428083,-80.9162228,contains,0.0,200.0,13,89910.3,0.0,14.1,15029666.0,89910.3,89910.25,14.1,Commercial,8730 GREEN RIDGE DRIVE,1328745600000.0,X,True,False,AREA OF MINIMAL FLOOD HAZARD,high,True,1.0,,0.0,6.0,6.0,4.0,0.065,14.088505744934082
dc_5a2443390108,Apple,OR,44.2894,-120.8709,nearest,18.366831782924947,200.0,7,396285.1,18.366831782924947,,5000344.0,396285.1,396249.6,,Unclassified,,1560643200000.0,X,True,False,AREA OF MINIMAL FLOOD HAZARD,high,,4.0,3.0,0.25,6.0,6.0,3.0,0.045,2.428783893585205
dc_fca78ca8bfb8,Google Data Center,AZ,33.3541387,-111.6764271,nearest,426.2998147895671,800.0,302,29490.9,499.521481139007,,4473096.0,1187.6,1258.131,,Industrial,18917 EAST ELLIOT ROAD,1507507200000.0,X,True,False,0.2 PCT ANNUAL CHANCE FLOOD HAZARD,low,,1.0,,0.0,6.0,6.0,3.0,0.025,7.883434772491455
dc_85d3abd0eef7,Cyxtera Tampa TP1,FL,27.9455,-82.3507,nearest,8.57529105823661,200.0,9,101794.3,29.204853183366485,9.2,31390264.0,98195.6,98195.14,9.4,Industrial,9302 FLORIDA PALM RD,1340668800000.0,X,True,False,AREA OF MINIMAL FLOOD HAZARD,high,False,2.0,,0.0,6.0,6.0,3.0,0.005,28.616392135620117
dc_bfc0dc91e53d,DC Blox Chattanooga,TN,35.0315499,-85.2972523,contains,0.0,200.0,33,103233.0,170.32604808325303,,3307341.0,8968.2,8966.333,,Industrial,807 EAST 16TH STREET,1456617600000.0,X,True,False,AREA OF MINIMAL FLOOD HAZARD,high,,1.0,,0.0,6.0,6.0,3.0,0.125,15.14601230621338
dc_71df8167e3fe,QTS Irving - Dallas Data Center Campus,TX,32.8972479,-96.9826475,contains,0.0,200.0,8,303058.1,0.0,14.36,30582012.0,303058.1,303057.8,14.36,Industrial,6431 LONGHORN DR,1435708800000.0,X,True,False,AREA OF MINIMAL FLOOD HAZARD,high,True,4.0,2.0,0.25,6.0,6.0,2.0,0.025,18.841638565063477
dc_562f41628d8f,Centersquare Lisle ORD4 Data Center,IL,41.8023406,-88.0948856,contains,0.0,200.0,22,388075.0,0.0,,32003102.0,388075.0,386983.3,,Industrial,4513 WESTERN AVENUE,1442793600000.0,X,True,False,AREA OF MINIMAL FLOOD HAZARD,high,,4.0,,0.0,6.0,6.0,1.0,0.035,17.22007942199707
dc_aabc1a713f0b,GoDaddy - Gilbert,AZ,33.3619309,-111.8392899,contains,0.0,200.0,31,92099.4,0.0,8.85,11994112.0,92099.4,92099.32,8.85,Commercial,2299 WEST OBISPO AVENUE,1295654400000.0,X,True,False,0.2 PCT ANNUAL CHANCE FLOOD HAZARD,high,False,1.0,,0.0,6.0,6.0,4.0,0.025,7.883434772491455
dc_d097e7925fc8,AT&T Center,CA,32.7476543,-117.1589538,contains,0.0,200.0,78,100892.6,0.0,14.03,16538494.0,100892.6,100892.4,14.03,Government,,1349049600000.0,X,True,False,AREA OF MINIMAL FLOOD HAZARD,high,True,2.0,,0.0,6.0,6.0,4.0,0.305,0.6888867616653442
dc_0882af2abe6a,,TN,36.1405001,-86.7641364,contains,0.0,200.0,72,111729.0,144.50399632199708,6.37,12151247.0,10166.0,10157.95,3.93,Commercial,1301 4TH AVENUE SOUTH,1136073600000.0,X,True,False,AREA OF MINIMAL FLOOD HAZARD,high,False,1.0,,0.0,6.0,6.0,1.0,0.0849999999999999,16.571094512939453
dc_56d92a649558,CenturyLink,GA,33.7651394,-84.3837393,contains,0.0,200.0,32,170924.2,186.53676000586444,14.73,17223075.0,74636.4,74636.3,20.65,Unclassified,,1351209600000.0,X,True,False,AREA OF MINIMAL FLOOD HAZARD,high,True,1.0,,0.0,6.0,6.0,1.0,0.055,16.562829971313477
dc_02fde467d5ca,,WY,41.124033,-104.8985886,nearest,6.725648760129577,200.0,10,156492.0,12.44828052872115,,4162283.0,923.7,923.0091,,Industrial,,1597017600000.0,X,True,False,AREA OF MINIMAL FLOOD HAZARD,high,,1.0,,0.0,6.0,6.0,2.0,0.055,9.38316249847412
dc_d637d15aba22,,WY,41.1240368,-104.8991021,contains,0.0,200.0,12,156492.0,0.0,,16000026.0,156492.0,156367.1,,Industrial,,1597017600000.0,X,True,False,AREA OF MINIMAL FLOOD HAZARD,high,,4.0,1.0,0.5,1.0,6.0,2.0,0.055,9.38316249847412
dc_42f487aa6732,,WY,41.125284,-104.899022,contains,0.0,200.0,15,156492.0,0.0,,16000026.0,156492.0,156367.1,,Industrial,,1597017600000.0,X,True,False,AREA OF MINIMAL FLOOD HAZARD,high,,4.0,1.0,0.5,1.0,6.0,2.0,0.055,9.38316249847412
dc_7668d76b7f88,,WY,41.12515,-104.89835,contains,0.0,200.0,14,156492.0,40.71888171431462,,16000027.0,153654.6,153532.1,,Industrial,,1597017600000.0,X,True,False,AREA OF MINIMAL FLOOD HAZARD,high,,2.0,1.0,0.5,1.0,6.0,2.0,0.055,9.38316249847412
dc_a4961042eb4e,Expedient Pittsburgh South,PA,40.427371,-80.0425212,contains,0.0,200.0,7,67002.2,140.35457847122646,10.76,7353759.0,26007.3,26007.22,5.49,Commercial,,1312502400000.0,X,True,False,AREA OF MINIMAL FLOOD HAZARD,high,False,2.0,1.0,0.5,1.0,6.0,1.0,0.025,11.686223030090332
dc_7f37dc601968,Centersquare: Phoenix - (PHX1 - Mesa),AZ,33.4212542,-111.8590191,contains,0.0,200.0,55,112672.7,0.0,9.89,11637218.0,112672.7,112672.6,9.89,Commercial,1301 WEST UNIVERSITY DRIVE,1412467200000.0,X,True,False,0.2 PCT ANNUAL CHANCE FLOOD HAZARD,high,False,2.0,,0.0,6.0,6.0,,0.025,7.883434772491455
dc_c5410ccfaab6,,TX,29.9951976,-95.5633335,contains,0.0,200.0,4,269992.0,0.0,,37928153.0,269992.0,270508.7,,Industrial,,1573344000000.0,X,True,False,AREA OF MINIMAL FLOOD HAZARD,high,,2.0,3.0,0.5,3.0,6.0,3.0,0.015,19.91736221313477
dc_a732fbbc8530,,TX,29.9973349,-95.5640398,contains,0.0,200.0,10,269992.0,185.5548278451361,,37928121.0,119213.0,119440.9,,Industrial,15555 SCHROEDER ROAD,1573344000000.0,X,True,False,AREA OF MINIMAL FLOOD HAZARD,high,,2.0,,0.0,6.0,6.0,3.0,0.015,19.91736221313477
dc_c192d1a8a58f,Liquid Web,MI,42.6879527,-84.6430423,contains,0.0,200.0,16,42503.6,150.60211633014907,5.12,14322604.0,21679.9,21682.45,9.61,Industrial,,1366070400000.0,X,True,False,AREA OF MINIMAL FLOOD HAZARD,high,False,2.0,,0.0,6.0,6.0,1.0,0.025,12.502507209777832
dc_9886b7475b36,Amazon IAD63,VA,38.9168847,-77.4932514,contains,0.0,200.0,20,170071.4,0.0,,51516283.0,170071.4,170130.8,,Commercial,43701 CLUBBER LANE,1655424000000.0,X,True,False,AREA OF MINIMAL FLOOD HAZARD,high,,2.0,,0.0,6.0,6.0,1.0,0.065,13.629328727722168
dc_cee882b53bd3,"Liquid Web, Inc",MI,42.705492,-84.666604,nearest,3.132579488472108,200.0,5,149940.2,110.46373057691216,8.26,14334947.0,72029.2,72036.32,8.66,Industrial,,1366070400000.0,X,True,False,AREA OF MINIMAL FLOOD HAZARD,high,False,2.0,,0.0,6.0,6.0,1.0,0.025,12.502507209777832
dc_83eddcd908a9,Amazon IAD62,VA,38.9493217,-77.5198747,contains,0.0,200.0,7,196137.8,166.30805751126968,,51547393.0,155590.1,155648.0,,Commercial,42949 FADELEY LANE,1654387200000.0,X,True,False,AREA OF MINIMAL FLOOD HAZARD,high,,3.0,1.0,0.3333333333333333,1.0,6.0,1.0,0.065,12.71955680847168
dc_e694b11642aa,,GA,34.0707004,-84.6759032,contains,0.0,200.0,29,20678.3,66.06156278973835,,7537956.0,20661.9,20921.89,,Unclassified,,1543363200000.0,X,True,False,AREA OF MINIMAL FLOOD HAZARD,high,,1.0,,0.0,6.0,6.0,4.0,0.075,16.645179748535156
dc_c27350073d52,ADP South Dakota,SD,43.5999139,-96.7947573,contains,0.0,200.0,2,225811.3,0.0,,374383.0,225811.3,225806.8,,Industrial,4915 NORTH MARION ROAD,1563408000000.0,X,True,False,AREA OF MINIMAL FLOOD HAZARD,high,,3.0,1.0,1.0,1.0,1.0,2.0,0.015,15.18335247039795
dc_d0069abf7d58,TJX Corporate Techno,OH,40.1038888,-82.8106146,contains,0.0,200.0,2,96969.3,0.0,,2139811.0,96969.3,97369.39,,Industrial,6595 NEW ALBANY ROAD EAST,1546646400000.0,X,True,False,AREA OF MINIMAL FLOOD HAZARD,high,,2.0,,0.0,6.0,6.0,1.0,0.035,14.810942649841309
dc_47cb11fb436c,Compugen New Albany,OH,40.1045986,-82.8049123,contains,0.0,200.0,7,37999.8,0.0,,2140087.0,37999.8,38567.36,,Industrial,7000 SOUDER ROAD,1546646400000.0,X,True,False,AREA OF MINIMAL FLOOD HAZARD,high,,2.0,,0.0,6.0,6.0,1.0,0.035,14.810942649841309
dc_f011d85ef1f9,Compugen New Albany,OH,40.1037135,-82.8089026,contains,0.0,200.0,6,96969.3,83.46757003670822,,2139708.0,41313.4,41045.49,,Industrial,6625 NEW ALBANY ROAD EAST,1546646400000.0,X,True,False,AREA OF MINIMAL FLOOD HAZARD,high,,1.0,,0.0,6.0,6.0,1.0,0.035,14.810942649841309
dc_14a17660785d,Flexential Dallas - Richardson,TX,32.9948122,-96.7524974,contains,0.0,200.0,8,199463.1,0.0,8.86,30256431.0,199463.1,199462.9,8.86,Education,,1435708800000.0,X,True,False,AREA OF MINIMAL FLOOD HAZARD,high,False,2.0,,0.0,6.0,6.0,2.0,0.025,18.841638565063477
dc_86ea4c3bc7df,Experian McKinney Data Center,TX,33.1717958,-96.725505,nearest,138.40461544305893,200.0,8,122523.8,138.40461544305893,,25020761.0,122523.8,122295.5,,Residential,3300 S STONEBRIDGE DR,1524960000000.0,X,True,False,AREA OF MINIMAL FLOOD HAZARD,high,,2.0,,0.0,6.0,6.0,2.0,0.025,19.147722244262695
dc_9004be7e046a,Digital Fortress: Richmond,VA,37.3600608,-77.327038,contains,0.0,200.0,4,256586.2,0.0,,51645405.0,256586.2,256649.3,,Commercial,1401 MEADOWVILLE TECH PARKWAY,1644537600000.0,X,True,False,AREA OF MINIMAL FLOOD HAZARD,high,,4.0,2.0,0.5,6.0,6.0,2.0,0.0849999999999999,13.860154151916504
dc_e0c9ea4740c6,DataCenter.BZ - Worthington-Columbus,OH,40.1157427,-83.0025794,contains,0.0,200.0,12,70090.5,95.71570075501,6.84,9931589.0,54659.7,54659.62,6.16,Industrial,561 SCHERERS COURT,1301616000000.0,X,True,False,AREA OF MINIMAL FLOOD HAZARD,high,False,2.0,,0.0,6.0,6.0,1.0,0.035,15.455096244812012
dc_9fc2a0ec8776,Stack Infrastructure,CA,37.4025598,-121.893391,contains,0.0,200.0,21,80178.2,0.0,8.03,15790890.0,80178.2,80178.11,8.03,Unclassified,,1349049600000.0,AO,True,True,,high,False,2.0,,0.0,6.0,6.0,,0.645,0.1221932545304298
dc_99361789c568,Stack Infrastructure,CA,37.4022,-121.8924,contains,0.0,200.0,19,80178.2,60.16080738019962,8.03,15790850.0,65926.8,65926.74,5.25,Unclassified,,1349049600000.0,AO,True,True,,high,False,1.0,,0.0,6.0,6.0,,0.645,0.1221932545304298
dc_cf02216bd8e1,Carfax,MO,38.9235166,-92.2886061,contains,0.0,200.0,7,149302.8,99.12811147236935,,4509931.0,41762.5,41762.51,,Commercial,2301 MAGUIRE BOULEVARD,1488585600000.0,X,True,False,AREA OF MINIMAL FLOOD HAZARD,high,,2.0,,0.0,6.0,6.0,1.0,0.055,15.236273765563965
dc_2a18edd9d2aa,Facebook Altoona Data Center 3,IA,41.6670521,-93.5065646,contains,0.0,200.0,3,409679.0,0.0,,5001304.0,409679.0,409369.3,,Industrial,300 SHARE WAY NORTHWEST,1554508800000.0,X,True,False,AREA OF MINIMAL FLOOD HAZARD,high,,5.0,1.0,0.2,6.0,6.0,1.0,0.015,14.173967361450195
dc_39191f37a067,Amazon IAD71,VA,39.0279064,-77.4574998,contains,0.0,200.0,10,162556.9,197.53741853953775,13.87,50996469.0,127916.8,127956.9,,Commercial,21263 SMITH SWITCH ROAD,1710374400000.0,X,True,False,AREA OF MINIMAL FLOOD HAZARD,high,,1.0,,0.0,6.0,6.0,1.0,0.055,13.613815307617188
dc_1bea2a6b9476,Amazon IAD50,VA,39.0295615,-77.4596546,nearest,60.03260956540285,200.0,4,116180.3,109.85444534028969,,2960044.0,1450.0,1390.329,,Commercial,21271 SMITH SWITCH ROAD,1467417600000.0,X,True,False,AREA OF MINIMAL FLOOD HAZARD,high,,1.0,1.0,1.0,1.0,1.0,1.0,0.055,13.613815307617188
dc_0f68bcad00f6,Amazon IAD60,VA,39.0287737,-77.4582461,contains,0.0,200.0,8,162556.9,184.52062932817563,13.87,50996465.0,116180.3,116216.8,,Commercial,21267 SMITH SWITCH ROAD,1710374400000.0,X,True,False,AREA OF MINIMAL FLOOD HAZARD,high,,3.0,1.0,0.3333333333333333,6.0,6.0,1.0,0.055,13.613815307617188
dc_4c5da4f27c7f,Amazon Web Services,TX,32.8504831,-97.0702974,contains,0.0,200.0,55,39467.3,90.41588464068496,4.31,30316713.0,31970.7,31970.66,6.54,Commercial,1001 BEAR CREEK PKWY,1435708800000.0,X,True,False,AREA OF MINIMAL FLOOD HAZARD,high,False,2.0,1.0,0.5,1.0,6.0,3.0,0.025,17.917001724243164
dc_0d1d0eeeddb7,Amazon Web Services  CMH50,OH,40.0946297,-82.7513394,contains,0.0,200.0,7,154345.4,0.0,,6001226.0,154345.4,153675.0,,Industrial,2570 BEECH ROAD,1546646400000.0,,False,,,high,,2.0,1.0,0.5,1.0,6.0,1.0,0.035,14.810942649841309
dc_b3c53f7424cf,,IN,39.185856,-85.8870717,contains,0.0,200.0,16,133698.1,97.77233838541868,,9484245.0,2869.6,2876.384,,Industrial,3110 PERMAWICK DRIVE,1447545600000.0,X,True,False,AREA OF MINIMAL FLOOD HAZARD,high,,1.0,,0.0,6.0,6.0,1.0,0.065,20.845558166503903
dc_b016da3f5d99,Thin-nology,TX,30.4211412,-97.591603,contains,0.0,200.0,11,138383.5,123.59634683561636,,8900817.0,8441.8,8695.03,,Commercial,3804 HELIOS WAY,1521676800000.0,X,True,False,AREA OF MINIMAL FLOOD HAZARD,high,,1.0,,0.0,6.0,6.0,3.0,0.015,13.630367279052734
dc_b28695cd9ccc,CyrusOne Norwalk,CT,41.1132,-73.3886,contains,0.0,200.0,10,356932.8,172.56284918221198,,944750.0,78515.9,78488.46,,Unclassified,,1552435200000.0,X,True,False,AREA OF MINIMAL FLOOD HAZARD,high,,2.0,,0.0,6.0,6.0,4.0,0.0849999999999999,5.519350051879883
dc_07793c6ceca0,Data Foundry - Texas 2,TX,30.197766,-97.713012,nearest,61.11722536539301,200.0,6,132840.5,61.11722536539301,7.4,31045620.0,132840.5,132840.4,7.4,Commercial,4104 SMITH SCHOOL RD,1311292800000.0,X,True,False,AREA OF MINIMAL FLOOD HAZARD,high,False,3.0,2.0,0.3333333333333333,6.0,6.0,3.0,0.015,13.630367279052734
dc_f962646a287f,Meta Los Lunas Data Center,NM,34.829831,-106.77852,nearest,55.628527426303286,200.0,3,2538.7,124.60837970952424,,2446417.0,1318.8,1318.576,,Unclassified,,1514419200000.0,X,True,False,AREA OF MINIMAL FLOOD HAZARD,high,,1.0,,0.0,6.0,6.0,3.0,0.065,10.36793041229248
dc_e521fcdace02,Google Datacenter - Douglas County,GA,33.7504467,-84.5856816,contains,0.0,200.0,24,547455.5,0.0,11.43,17192959.0,547455.5,547455.0,11.43,Commercial,,1351209600000.0,X,True,False,AREA OF MINIMAL FLOOD HAZARD,high,False,3.0,,0.0,6.0,6.0,3.0,0.055,17.153179168701172
dc_52dd223d9f13,Google,IA,41.2219559,-95.8642852,nearest,3.381855966125037,200.0,53,231457.8,19.059651424270736,10.94,7152479.0,3580.8,3583.031,10.28,Unclassified,1430 VETERANS MEMORIAL HIGHWAY,1366848000000.0,X,True,False,AREA WITH REDUCED FLOOD RISK DUE TO LEVEE,high,False,1.0,,0.0,6.0,6.0,1.0,0.015,17.158601760864258
dc_855db3db7730,Microsoft - Azure Datacenter,IL,41.9229565,-87.9182633,contains,0.0,200.0,7,305937.8,0.0,15.74,34542727.0,305937.8,305937.5,15.74,Industrial,,1321315200000.0,X,True,False,AREA OF MINIMAL FLOOD HAZARD,high,True,2.0,,0.0,6.0,6.0,1.0,0.035,16.118194580078125
dc_c48845706377,Cloud Storage Corp,KS,38.8721322,-99.3001874,contains,0.0,200.0,59,20783.8,184.34385903091405,,2528375.0,13064.1,13053.88,,Commercial,1311 CANTERBURY DRIVE,1439596800000.0,X,True,False,AREA OF MINIMAL FLOOD HAZARD,high,,1.0,,0.0,6.0,6.0,1.0,0.015,15.470982551574709
dc_99f8820a08a4,Switch Las Vegas 8,NV,36.057834,-115.214258,contains,0.0,200.0,7,266713.9,0.0,13.01,2110287.0,266713.9,266713.6,13.01,Unclassified,,1393977600000.0,X,True,False,0.2 PCT ANNUAL CHANCE FLOOD HAZARD,high,True,3.0,,0.0,6.0,6.0,2.0,0.065,3.602787733078003
dc_d8d14da2c80f,Switch Las Vegas 9,NV,36.0557074,-115.2196277,contains,0.0,200.0,64,298576.0,0.0,,332017.0,298576.0,297778.5,,Commercial,,1557619200000.0,X,True,False,0.2 PCT ANNUAL CHANCE FLOOD HAZARD,high,,2.0,,0.0,6.0,6.0,2.0,0.065,3.602787733078003
dc_5acd35df9012,,TX,29.8215755,-95.5708004,contains,0.0,200.0,10,127295.4,149.2581100956799,,37146249.0,100053.3,100244.5,,Government,3401 BRITTMOORE ROAD,1573344000000.0,X,True,False,0.2 PCT ANNUAL CHANCE FLOOD HAZARD,high,,4.0,,0.0,6.0,6.0,2.0,0.015,19.91736221313477
dc_1691e39922f2,Information Technology Data Center,NH,42.9820886,-70.9505947,contains,0.0,200.0,52,86382.3,134.35566382447064,,194721.0,8407.4,8405.936,,Education,,1544486400000.0,X,True,False,AREA OF MINIMAL FLOOD HAZARD,high,,1.0,,0.0,6.0,6.0,2.0,0.105,2.9265196323394775
dc_37283499bff1,Digital Fortress Lynnwood,WA,47.8224039,-122.2896138,contains,0.0,200.0,47,66504.9,190.41446516683993,,3966694.0,27149.6,27129.74,,Commercial,,1565740800000.0,X,True,False,AREA OF MINIMAL FLOOD HAZARD,high,,2.0,,0.0,6.0,6.0,1.0,0.295,0.6047859191894531
dc_31ed378ec23d,,TX,33.1378233,-96.6559411,contains,0.0,200.0,4,61099.0,0.0,,31618463.0,61099.0,61122.16,,Commercial,816 ALLEN COMMERCE PARKWAY,1654992000000.0,X,True,False,AREA OF MINIMAL FLOOD HAZARD,high,,1.0,2.0,1.0,2.0,2.0,2.0,0.025,19.147722244262695
dc_337852dc4642,CyrusOne Allen,TX,33.1385206,-96.6599516,contains,0.0,200.0,3,346020.4,0.0,,31616097.0,346020.4,346150.0,,Commercial,2300 CHELSEA BOULEVARD,1654992000000.0,X,True,False,AREA OF MINIMAL FLOOD HAZARD,high,,4.0,2.0,0.25,6.0,6.0,2.0,0.025,19.147722244262695
dc_0e8ad449fd73,Amazon Web Services,OR,45.8404436,-119.6549794,contains,0.0,200.0,11,271642.3,177.4291193737986,,5001431.0,149852.7,149889.5,,Unclassified,,1557100800000.0,X,True,False,AREA OF MINIMAL FLOOD HAZARD,high,,2.0,,0.0,6.0,6.0,2.0,0.055,1.9345662593841553
dc_7d9a53314d14,Amazon Web Services,OR,45.9174478,-119.2677339,nearest,4.039237677584109,200.0,3,185531.3,4.039237677584109,,5000988.0,185531.3,185523.9,,Unclassified,,1537660800000.0,D,True,False,,high,,3.0,3.0,0.3333333333333333,6.0,6.0,4.0,0.055,2.1825551986694336
dc_2735a8cdb5c5,DataBank SLC3,UT,40.4797937,-111.9059228,contains,0.0,200.0,19,84675.2,0.0,,3383133.0,84675.2,84619.75,,Commercial,14926 SOUTH PONY EXPRESS ROAD,1566086400000.0,X,True,False,AREA OF MINIMAL FLOOD HAZARD,high,,2.0,2.0,0.5,2.0,6.0,2.0,0.165,4.538047790527344
dc_d75a55f76a00,Amazon IAD80,VA,39.0271087,-77.4528289,contains,0.0,200.0,4,166495.1,0.0,,50995758.0,166495.1,166546.5,,Commercial,44854 INTERCONNECTION PLACE,1710374400000.0,X,True,False,AREA OF MINIMAL FLOOD HAZARD,high,,2.0,,0.0,6.0,6.0,1.0,0.055,13.613815307617188
dc_b0894a6e8d78,Equinix Ashburn DC12,VA,39.0230155,-77.4497875,contains,0.0,200.0,5,250520.8,0.0,,50979991.0,250520.8,250597.7,,Commercial,44790 PERFORMANCE CIRCLE,1710374400000.0,X,True,False,AREA OF MINIMAL FLOOD HAZARD,high,,4.0,1.0,0.5,1.0,1.0,1.0,0.055,13.613815307617188
dc_ccd80465a580,Stream DFW IV,TX,33.0001441,-96.6616465,contains,0.0,200.0,40,70027.3,179.50641686016752,5.11,30268113.0,20004.8,20004.79,6.11,Commercial,,1435708800000.0,X,True,False,AREA OF MINIMAL FLOOD HAZARD,high,False,2.0,,0.0,6.0,6.0,3.0,0.025,19.147722244262695
dc_b5e19f1a3ea5,Rackspace Richardson DFW3,TX,32.9647813,-96.7158554,nearest,90.33399171452956,200.0,9,126152.8,158.36015532696825,8.1,30135309.0,106520.3,106520.3,7.17,Commercial,5535 NORTHMOOR DR,1435708800000.0,X,True,False,AREA OF MINIMAL FLOOD HAZARD,high,False,1.0,,0.0,6.0,6.0,,0.025,18.841638565063477
dc_7bec7a33a3ec,Digital Realty Dallas DFW17,TX,32.966739,-96.714402,nearest,26.321206621331683,200.0,24,122259.0,26.321206621331683,8.09,30141311.0,122259.0,122258.9,8.09,Industrial,5535 NORTHMOOR DR,1435708800000.0,X,True,False,AREA OF MINIMAL FLOOD HAZARD,high,False,2.0,,0.0,6.0,6.0,,0.025,18.841638565063477
dc_6a37107362a1,Digital Realty Dallas DFW29,TX,32.96725,-96.71155,nearest,9.695911605318626,200.0,25,122259.0,79.54749293292866,8.09,30141494.0,121550.2,121550.0,8.53,Commercial,5535 NORTHMOOR DR,1435708800000.0,X,True,False,AREA OF MINIMAL FLOOD HAZARD,high,False,2.0,,0.0,6.0,6.0,,0.025,18.841638565063477
dc_ab141916e295,DataBank Dallas (DFW2),TX,32.96739,-96.71364,contains,0.0,200.0,24,122259.0,0.0,8.09,30141311.0,122259.0,122258.9,8.09,Industrial,5535 NORTHMOOR DR,1435708800000.0,X,True,False,AREA OF MINIMAL FLOOD HAZARD,high,False,2.0,,0.0,6.0,6.0,,0.025,18.841638565063477
dc_833370eeca59,Digital Realty Dallas DFW28,TX,32.9673,-96.7141,contains,0.0,200.0,22,122259.0,0.0,8.09,30141311.0,122259.0,122258.9,8.09,Industrial,5535 NORTHMOOR DR,1435708800000.0,X,True,False,AREA OF MINIMAL FLOOD HAZARD,high,False,2.0,,0.0,6.0,6.0,,0.025,18.841638565063477
dc_1f6063348ac4,Digital Realty Dallas DFW35,TX,32.964263,-96.710598,nearest,30.362749535188723,200.0,20,64590.6,199.52707945537895,7.39,4108540.0,2240.8,2057.44,,Commercial,,1616457600000.0,X,True,False,AREA OF MINIMAL FLOOD HAZARD,high,,2.0,,0.0,6.0,6.0,,0.025,18.841638565063477
dc_cd26fe372499,Digital Realty Dallas DFW18,TX,32.96526,-96.71261,nearest,79.53990520366875,200.0,22,122259.0,183.0503015691509,8.09,30135544.0,83141.6,83141.5,9.4,Commercial,5535 NORTHMOOR DR,1435708800000.0,X,True,False,AREA OF MINIMAL FLOOD HAZARD,high,False,2.0,,0.0,6.0,6.0,,0.025,18.841638565063477
dc_4e931334ea09,Digital Realty Dallas DFW16,TX,32.9660428,-96.715592,contains,0.0,200.0,15,126448.5,176.80161908737998,10.55,30135309.0,106520.3,106520.3,7.17,Commercial,5535 NORTHMOOR DR,1435708800000.0,X,True,False,AREA OF MINIMAL FLOOD HAZARD,high,False,1.0,,0.0,6.0,6.0,,0.025,18.841638565063477
dc_086d8706935f,Digital Realty Northern Virginia IAD36,VA,39.0015493,-77.4793749,contains,0.0,200.0,7,255516.3,80.37623731926,,51676699.0,132202.4,132246.6,,Commercial,43780 DIGITAL LOUDOUN PLAZA,1710374400000.0,X,True,False,AREA OF MINIMAL FLOOD HAZARD,high,,2.0,,0.0,6.0,6.0,1.0,0.055,13.613815307617188
dc_ea0f41d7fc65,Digital Realty Northern Virginia IAD35,VA,39.0005331,-77.4805775,contains,0.0,200.0,8,255516.3,0.0,,51079853.0,255516.3,255602.0,,Commercial,43940 DIGITAL LOUDOUN PLAZA,1710374400000.0,X,True,False,AREA OF MINIMAL FLOOD HAZARD,high,,2.0,,0.0,6.0,6.0,1.0,0.055,13.613815307617188
dc_1ee8b3394320,Digital Realty Northern Virginia IAD37,VA,39.000032,-77.4780146,contains,0.0,200.0,11,255516.3,103.21409094390624,,51671432.0,169012.0,169068.3,,Commercial,44060 DIGITAL LOUDOUN PLAZA,1710374400000.0,X,True,False,AREA OF MINIMAL FLOOD HAZARD,high,,2.0,,0.0,6.0,6.0,1.0,0.055,13.613815307617188
dc_340e8292278e,Digital Realty Northern Virginia IAD38,VA,39.0010841,-77.4772014,contains,0.0,200.0,5,255516.3,167.6733809167561,,51497553.0,137426.2,137471.9,,Commercial,44100 DIGITAL LOUDOUN PLAZA,1710374400000.0,X,True,False,AREA OF MINIMAL FLOOD HAZARD,high,,1.0,,0.0,6.0,6.0,1.0,0.055,13.613815307617188
dc_4e2bc52efbde,State Farm Data Center,KS,38.9401343,-94.8676823,contains,0.0,200.0,3,205252.0,0.0,,586607.0,205252.0,205220.3,,Commercial,,1587427200000.0,X,True,False,AREA OF MINIMAL FLOOD HAZARD,high,,2.0,2.0,0.5,2.0,6.0,3.0,0.025,20.538841247558594
dc_74567a4bd1f1,U.S. Bank National Data Process Center,KS,38.935867,-94.864333,contains,0.0,200.0,1,164716.3,0.0,,583700.0,164716.3,164690.4,,Commercial,,1587427200000.0,X,True,False,AREA OF MINIMAL FLOOD HAZARD,high,,2.0,2.0,0.5,2.0,6.0,2.0,0.025,20.538841247558594
dc_0912ba349988,Equinix SV10,CA,37.2412288,-121.7847536,contains,0.0,200.0,7,127506.0,49.80906740555407,,10004098.0,59020.4,58632.78,,Unclassified,,1473897600000.0,D,True,False,,high,,2.0,3.0,0.5,3.0,3.0,3.0,0.605,0.1221932545304298
dc_cf6c58c618b0,,NJ,39.8309301,-75.1953233,contains,0.0,200.0,10,114722.0,163.6269623392097,5.82,7057304.0,43319.1,43319.07,6.19,Commercial,1301 METROPOLITAN AVENUE,1348012800000.0,X,True,False,AREA OF MINIMAL FLOOD HAZARD,high,False,1.0,,0.0,6.0,6.0,4.0,0.075,9.466512680053713
