facility_id,name,state,latitude,longitude,building_match,building_dist_m,n_buildings_200m,build_id,footprint_sqft,source_sqft,height_m,occupancy_class,building_address,imagery_date,flood_zone,flood_mapped,flood_sfha,flood_subtype,multi_storey
dc_a8e6550e1c77,Cologix Jacksonville JAX1,FL,30.3314298,-81.6624257,contains,0.0,25,31843070.0,25961.4,25961.37,30.5,Residential,421 W CHURCH ST,1267660800000.0,X,True,False,AREA OF MINIMAL FLOOD HAZARD,True
dc_8eb7845dad34,Microsoft,WA,47.2394872,-119.88741,nearest,69.7804985634268,7,7000744.0,149141.5,149197.2,,Commercial,,1513987200000.0,X,True,False,AREA OF MINIMAL FLOOD HAZARD,
dc_913e6e43e473,,WA,47.2385929,-119.864537,contains,0.0,6,7000743.0,54240.1,54259.45,,Unclassified,,1513987200000.0,X,True,False,AREA OF MINIMAL FLOOD HAZARD,
dc_9f5bae7df94d,,WA,47.2475452,-119.8255073,contains,0.0,3,7000762.0,97757.4,97789.06,,Industrial,,1513987200000.0,X,True,False,AREA OF MINIMAL FLOOD HAZARD,
dc_971c8fad8ba8,Facebook Fort Worth Datacenter,TX,32.9837829,-97.259335,contains,0.0,8,35599703.0,666672.4,666573.3,,Commercial,4500 LIKE WAY,1616457600000.0,X,True,False,AREA OF MINIMAL FLOOD HAZARD,
dc_b1a8f1928f7c,Data Center Lenexa,KS,38.9247,-94.7704,nearest,11.116126975847317,9,578440.0,44347.0,44337.27,,Commercial,,1587427200000.0,X,True,False,AREA OF MINIMAL FLOOD HAZARD,
dc_86ba61e0a58f,CITIGROUP TECHNOLOGY INC,TX,33.0064,-97.2452,contains,0.0,9,31064200.0,250564.4,250564.2,6.9,Unclassified,931 LITSEY ROAD,1241136000000.0,X,True,False,AREA OF MINIMAL FLOOD HAZARD,False
dc_9499ddcbe5f4,QTS Data Center,TX,32.9889133,-97.2592738,contains,0.0,5,31063569.0,142886.6,142886.5,8.4,Commercial,14100 PARK VISTA BLVD,1241136000000.0,X,True,False,AREA OF MINIMAL FLOOD HAZARD,False
dc_d4b6d917cc3b,Lowe's Data Center,TX,29.4730082,-98.6895043,contains,0.0,5,28880589.0,82854.9,82854.84,6.47,Commercial,10045 ROGERS RUN,1351728000000.0,X,True,False,AREA OF MINIMAL FLOOD HAZARD,False
dc_ce1390890e70,,TX,29.4703276,-98.6861914,contains,0.0,11,28874154.0,48696.0,48696.0,6.45,Commercial,10002 ROGERS RUN,1351728000000.0,X,True,False,AREA OF MINIMAL FLOOD HAZARD,False
dc_d20b0b46a331,,TX,29.4702125,-98.6876674,contains,0.0,22,28874260.0,69265.8,69265.69,6.31,Commercial,10010 ROGERS RUN,1351728000000.0,X,True,False,AREA OF MINIMAL FLOOD HAZARD,False
dc_e5a14b588180,CyrusOne San Antonio I,TX,29.4666098,-98.6880869,contains,0.0,9,28865557.0,103488.0,103487.9,8.87,Commercial,9999 WESTOVER HILLS BLVD,1351728000000.0,X,True,False,AREA OF MINIMAL FLOOD HAZARD,False
dc_1290cd43e2a4,Valero Wiserman,TX,29.4742368,-98.6800789,contains,0.0,35,28882449.0,60540.0,60539.96,7.05,Commercial,3535 WISEMAN BLVD,1351728000000.0,X,True,False,AREA OF MINIMAL FLOOD HAZARD,False
dc_96e798de1923,Stream San Antonio II,TX,29.472003,-98.6717199,contains,0.0,6,32269246.0,90429.0,90358.8,,Commercial,9550 WESTOVER HILLS BLVD,1672185600000.0,X,True,False,AREA OF MINIMAL FLOOD HAZARD,
dc_73c1808d41a7,CyrusOne San Antonio II,TX,29.4708878,-98.6730474,contains,0.0,6,32269244.0,126562.6,126464.4,,Commercial,,1672185600000.0,X,True,False,AREA OF MINIMAL FLOOD HAZARD,
dc_a3ef9d3df723,CyrusOne San Antonio III,TX,29.4700573,-98.6721062,contains,0.0,39,32264114.0,123893.5,123797.3,,Commercial,9554 WESTOVER HILLS BLVD,1672185600000.0,X,True,False,AREA OF MINIMAL FLOOD HAZARD,
dc_545444cd2c47,Spectrum Charlotte National Data Center,NC,35.1428083,-80.9162228,contains,0.0,13,15029666.0,89910.3,89910.25,14.1,Commercial,8730 GREEN RIDGE DRIVE,1328745600000.0,X,True,False,AREA OF MINIMAL FLOOD HAZARD,True
dc_5a2443390108,Apple,OR,44.2894,-120.8709,nearest,18.366831782924947,7,5000344.0,396285.1,396249.6,,Unclassified,,1560643200000.0,X,True,False,AREA OF MINIMAL FLOOD HAZARD,
dc_fca78ca8bfb8,Google Data Center,AZ,33.3541387,-111.6764271,none,,0,,,,,,,,X,True,False,0.2 PCT ANNUAL CHANCE FLOOD HAZARD,
dc_85d3abd0eef7,Cyxtera Tampa TP1,FL,27.9455,-82.3507,nearest,8.57529105823661,9,31390264.0,98195.6,98195.14,9.4,Industrial,9302 FLORIDA PALM RD,1340668800000.0,X,True,False,AREA OF MINIMAL FLOOD HAZARD,False
dc_bfc0dc91e53d,DC Blox Chattanooga,TN,35.0315499,-85.2972523,contains,0.0,33,3307341.0,8968.2,8966.333,,Industrial,807 EAST 16TH STREET,1456617600000.0,X,True,False,AREA OF MINIMAL FLOOD HAZARD,
dc_71df8167e3fe,QTS Irving - Dallas Data Center Campus,TX,32.8972479,-96.9826475,contains,0.0,8,30582012.0,303058.1,303057.8,14.36,Industrial,6431 LONGHORN DR,1435708800000.0,X,True,False,AREA OF MINIMAL FLOOD HAZARD,True
dc_562f41628d8f,Centersquare Lisle ORD4 Data Center,IL,41.8023406,-88.0948856,contains,0.0,22,32003102.0,388075.0,386983.3,,Industrial,4513 WESTERN AVENUE,1442793600000.0,X,True,False,AREA OF MINIMAL FLOOD HAZARD,
dc_aabc1a713f0b,GoDaddy - Gilbert,AZ,33.3619309,-111.8392899,contains,0.0,31,11994112.0,92099.4,92099.32,8.85,Commercial,2299 WEST OBISPO AVENUE,1295654400000.0,X,True,False,0.2 PCT ANNUAL CHANCE FLOOD HAZARD,False
dc_d097e7925fc8,AT&T Center,CA,32.7476543,-117.1589538,contains,0.0,78,16538494.0,100892.6,100892.4,14.03,Government,,1349049600000.0,X,True,False,AREA OF MINIMAL FLOOD HAZARD,True
dc_0882af2abe6a,,TN,36.1405001,-86.7641364,contains,0.0,72,12151247.0,10166.0,10157.95,3.93,Commercial,1301 4TH AVENUE SOUTH,1136073600000.0,X,True,False,AREA OF MINIMAL FLOOD HAZARD,False
dc_56d92a649558,CenturyLink,GA,33.7651394,-84.3837393,contains,0.0,32,17223075.0,74636.4,74636.3,20.65,Unclassified,,1351209600000.0,X,True,False,AREA OF MINIMAL FLOOD HAZARD,True
dc_02fde467d5ca,,WY,41.124033,-104.8985886,nearest,6.725648760129577,10,4162283.0,923.7,923.0091,,Industrial,,1597017600000.0,X,True,False,AREA OF MINIMAL FLOOD HAZARD,
dc_d637d15aba22,,WY,41.1240368,-104.8991021,contains,0.0,12,16000026.0,156492.0,156367.1,,Industrial,,1597017600000.0,X,True,False,AREA OF MINIMAL FLOOD HAZARD,
dc_42f487aa6732,,WY,41.125284,-104.899022,contains,0.0,15,16000026.0,156492.0,156367.1,,Industrial,,1597017600000.0,X,True,False,AREA OF MINIMAL FLOOD HAZARD,
dc_7668d76b7f88,,WY,41.12515,-104.89835,contains,0.0,14,16000027.0,153654.6,153532.1,,Industrial,,1597017600000.0,X,True,False,AREA OF MINIMAL FLOOD HAZARD,
dc_a4961042eb4e,Expedient Pittsburgh South,PA,40.427371,-80.0425212,contains,0.0,7,7353759.0,26007.3,26007.22,5.49,Commercial,,1312502400000.0,X,True,False,AREA OF MINIMAL FLOOD HAZARD,False
dc_7f37dc601968,Centersquare: Phoenix - (PHX1 - Mesa),AZ,33.4212542,-111.8590191,contains,0.0,55,11637218.0,112672.7,112672.6,9.89,Commercial,1301 WEST UNIVERSITY DRIVE,1412467200000.0,X,True,False,0.2 PCT ANNUAL CHANCE FLOOD HAZARD,False
dc_c5410ccfaab6,,TX,29.9951976,-95.5633335,contains,0.0,4,37928153.0,269992.0,270508.7,,Industrial,,1573344000000.0,X,True,False,AREA OF MINIMAL FLOOD HAZARD,
dc_a732fbbc8530,,TX,29.9973349,-95.5640398,contains,0.0,10,37928121.0,119213.0,119440.9,,Industrial,15555 SCHROEDER ROAD,1573344000000.0,X,True,False,AREA OF MINIMAL FLOOD HAZARD,
dc_c192d1a8a58f,Liquid Web,MI,42.6879527,-84.6430423,contains,0.0,16,14322604.0,21679.9,21682.45,9.61,Industrial,,1366070400000.0,X,True,False,AREA OF MINIMAL FLOOD HAZARD,False
dc_9886b7475b36,Amazon IAD63,VA,38.9168847,-77.4932514,contains,0.0,20,51516283.0,170071.4,170130.8,,Commercial,43701 CLUBBER LANE,1655424000000.0,X,True,False,AREA OF MINIMAL FLOOD HAZARD,
dc_cee882b53bd3,"Liquid Web, Inc",MI,42.705492,-84.666604,nearest,3.132579488472108,5,14334947.0,72029.2,72036.32,8.66,Industrial,,1366070400000.0,X,True,False,AREA OF MINIMAL FLOOD HAZARD,False
dc_83eddcd908a9,Amazon IAD62,VA,38.9493217,-77.5198747,contains,0.0,7,51547393.0,155590.1,155648.0,,Commercial,42949 FADELEY LANE,1654387200000.0,X,True,False,AREA OF MINIMAL FLOOD HAZARD,
dc_e694b11642aa,,GA,34.0707004,-84.6759032,contains,0.0,29,7537956.0,20661.9,20921.89,,Unclassified,,1543363200000.0,X,True,False,AREA OF MINIMAL FLOOD HAZARD,
dc_c27350073d52,ADP South Dakota,SD,43.5999139,-96.7947573,contains,0.0,2,374383.0,225811.3,225806.8,,Industrial,4915 NORTH MARION ROAD,1563408000000.0,X,True,False,AREA OF MINIMAL FLOOD HAZARD,
dc_d0069abf7d58,TJX Corporate Techno,OH,40.1038888,-82.8106146,contains,0.0,2,2139811.0,96969.3,97369.39,,Industrial,6595 NEW ALBANY ROAD EAST,1546646400000.0,X,True,False,AREA OF MINIMAL FLOOD HAZARD,
dc_47cb11fb436c,Compugen New Albany,OH,40.1045986,-82.8049123,contains,0.0,7,2140087.0,37999.8,38567.36,,Industrial,7000 SOUDER ROAD,1546646400000.0,X,True,False,AREA OF MINIMAL FLOOD HAZARD,
dc_f011d85ef1f9,Compugen New Albany,OH,40.1037135,-82.8089026,contains,0.0,6,2139708.0,41313.4,41045.49,,Industrial,6625 NEW ALBANY ROAD EAST,1546646400000.0,X,True,False,AREA OF MINIMAL FLOOD HAZARD,
dc_14a17660785d,Flexential Dallas - Richardson,TX,32.9948122,-96.7524974,contains,0.0,8,30256431.0,199463.1,199462.9,8.86,Education,,1435708800000.0,X,True,False,AREA OF MINIMAL FLOOD HAZARD,False
dc_86ea4c3bc7df,Experian McKinney Data Center,TX,33.1717958,-96.725505,nearest,138.40461544305893,8,25020761.0,122523.8,122295.5,,Residential,3300 S STONEBRIDGE DR,1524960000000.0,X,True,False,AREA OF MINIMAL FLOOD HAZARD,
dc_9004be7e046a,Digital Fortress: Richmond,VA,37.3600608,-77.327038,contains,0.0,4,51645405.0,256586.2,256649.3,,Commercial,1401 MEADOWVILLE TECH PARKWAY,1644537600000.0,X,True,False,AREA OF MINIMAL FLOOD HAZARD,
dc_e0c9ea4740c6,DataCenter.BZ - Worthington-Columbus,OH,40.1157427,-83.0025794,contains,0.0,12,9931589.0,54659.7,54659.62,6.16,Industrial,561 SCHERERS COURT,1301616000000.0,X,True,False,AREA OF MINIMAL FLOOD HAZARD,False
dc_9fc2a0ec8776,Stack Infrastructure,CA,37.4025598,-121.893391,contains,0.0,21,15790890.0,80178.2,80178.11,8.03,Unclassified,,1349049600000.0,AO,True,True,,False
dc_99361789c568,Stack Infrastructure,CA,37.4022,-121.8924,contains,0.0,19,15790850.0,65926.8,65926.74,5.25,Unclassified,,1349049600000.0,AO,True,True,,False
dc_cf02216bd8e1,Carfax,MO,38.9235166,-92.2886061,contains,0.0,7,4509931.0,41762.5,41762.51,,Commercial,2301 MAGUIRE BOULEVARD,1488585600000.0,X,True,False,AREA OF MINIMAL FLOOD HAZARD,
dc_2a18edd9d2aa,Facebook Altoona Data Center 3,IA,41.6670521,-93.5065646,contains,0.0,3,5001304.0,409679.0,409369.3,,Industrial,300 SHARE WAY NORTHWEST,1554508800000.0,X,True,False,AREA OF MINIMAL FLOOD HAZARD,
dc_39191f37a067,Amazon IAD71,VA,39.0279064,-77.4574998,contains,0.0,10,50996469.0,127916.8,127956.9,,Commercial,21263 SMITH SWITCH ROAD,1710374400000.0,X,True,False,AREA OF MINIMAL FLOOD HAZARD,
dc_1bea2a6b9476,Amazon IAD50,VA,39.0295615,-77.4596546,nearest,60.03260956540285,4,2960044.0,1450.0,1390.329,,Commercial,21271 SMITH SWITCH ROAD,1467417600000.0,X,True,False,AREA OF MINIMAL FLOOD HAZARD,
dc_0f68bcad00f6,Amazon IAD60,VA,39.0287737,-77.4582461,contains,0.0,8,50996465.0,116180.3,116216.8,,Commercial,21267 SMITH SWITCH ROAD,1710374400000.0,X,True,False,AREA OF MINIMAL FLOOD HAZARD,
dc_4c5da4f27c7f,Amazon Web Services,TX,32.8504831,-97.0702974,contains,0.0,55,30316713.0,31970.7,31970.66,6.54,Commercial,1001 BEAR CREEK PKWY,1435708800000.0,X,True,False,AREA OF MINIMAL FLOOD HAZARD,False
dc_0d1d0eeeddb7,Amazon Web Services  CMH50,OH,40.0946297,-82.7513394,contains,0.0,7,6001226.0,154345.4,153675.0,,Industrial,2570 BEECH ROAD,1546646400000.0,,False,,,
dc_b3c53f7424cf,,IN,39.185856,-85.8870717,contains,0.0,16,9484245.0,2869.6,2876.384,,Industrial,3110 PERMAWICK DRIVE,1447545600000.0,X,True,False,AREA OF MINIMAL FLOOD HAZARD,
dc_b016da3f5d99,Thin-nology,TX,30.4211412,-97.591603,contains,0.0,11,8900817.0,8441.8,8695.03,,Commercial,3804 HELIOS WAY,1521676800000.0,X,True,False,AREA OF MINIMAL FLOOD HAZARD,
dc_b28695cd9ccc,CyrusOne Norwalk,CT,41.1132,-73.3886,contains,0.0,10,944750.0,78515.9,78488.46,,Unclassified,,1552435200000.0,X,True,False,AREA OF MINIMAL FLOOD HAZARD,
dc_07793c6ceca0,Data Foundry - Texas 2,TX,30.197766,-97.713012,nearest,61.117225365393004,6,31045620.0,132840.5,132840.4,7.4,Commercial,4104 SMITH SCHOOL RD,1311292800000.0,X,True,False,AREA OF MINIMAL FLOOD HAZARD,False
dc_f962646a287f,Meta Los Lunas Data Center,NM,34.829831,-106.77852,nearest,55.628527426303286,3,2446417.0,1318.8,1318.576,,Unclassified,,1514419200000.0,X,True,False,AREA OF MINIMAL FLOOD HAZARD,
dc_e521fcdace02,Google Datacenter - Douglas County,GA,33.7504467,-84.5856816,contains,0.0,24,17192959.0,547455.5,547455.0,11.43,Commercial,,1351209600000.0,X,True,False,AREA OF MINIMAL FLOOD HAZARD,False
dc_52dd223d9f13,Google,IA,41.2219559,-95.8642852,nearest,3.381855966125037,53,7152479.0,3580.8,3583.031,10.28,Unclassified,1430 VETERANS MEMORIAL HIGHWAY,1366848000000.0,X,True,False,AREA WITH REDUCED FLOOD RISK DUE TO LEVEE,False
dc_855db3db7730,Microsoft - Azure Datacenter,IL,41.9229565,-87.9182633,contains,0.0,7,34542727.0,305937.8,305937.5,15.74,Industrial,,1321315200000.0,X,True,False,AREA OF MINIMAL FLOOD HAZARD,True
dc_c48845706377,Cloud Storage Corp,KS,38.8721322,-99.3001874,contains,0.0,59,2528375.0,13064.1,13053.88,,Commercial,1311 CANTERBURY DRIVE,1439596800000.0,X,True,False,AREA OF MINIMAL FLOOD HAZARD,
dc_99f8820a08a4,Switch Las Vegas 8,NV,36.057834,-115.214258,contains,0.0,7,2110287.0,266713.9,266713.6,13.01,Unclassified,,1393977600000.0,X,True,False,0.2 PCT ANNUAL CHANCE FLOOD HAZARD,True
dc_d8d14da2c80f,Switch Las Vegas 9,NV,36.0557074,-115.2196277,contains,0.0,64,332017.0,298576.0,297778.5,,Commercial,,1557619200000.0,X,True,False,0.2 PCT ANNUAL CHANCE FLOOD HAZARD,
dc_5acd35df9012,,TX,29.8215755,-95.5708004,contains,0.0,10,37146249.0,100053.3,100244.5,,Government,3401 BRITTMOORE ROAD,1573344000000.0,X,True,False,0.2 PCT ANNUAL CHANCE FLOOD HAZARD,
dc_1691e39922f2,Information Technology Data Center,NH,42.9820886,-70.9505947,contains,0.0,52,194721.0,8407.4,8405.936,,Education,,1544486400000.0,X,True,False,AREA OF MINIMAL FLOOD HAZARD,
dc_37283499bff1,Digital Fortress Lynnwood,WA,47.8224039,-122.2896138,contains,0.0,47,3966694.0,27149.6,27129.74,,Commercial,,1565740800000.0,X,True,False,AREA OF MINIMAL FLOOD HAZARD,
dc_31ed378ec23d,,TX,33.1378233,-96.6559411,contains,0.0,4,31618463.0,61099.0,61122.16,,Commercial,816 ALLEN COMMERCE PARKWAY,1654992000000.0,X,True,False,AREA OF MINIMAL FLOOD HAZARD,
dc_337852dc4642,CyrusOne Allen,TX,33.1385206,-96.6599516,contains,0.0,3,31616097.0,346020.4,346150.0,,Commercial,2300 CHELSEA BOULEVARD,1654992000000.0,X,True,False,AREA OF MINIMAL FLOOD HAZARD,
dc_0e8ad449fd73,Amazon Web Services,OR,45.8404436,-119.6549794,contains,0.0,11,5001431.0,149852.7,149889.5,,Unclassified,,1557100800000.0,X,True,False,AREA OF MINIMAL FLOOD HAZARD,
dc_7d9a53314d14,Amazon Web Services,OR,45.9174478,-119.2677339,nearest,4.039237677584109,3,5000988.0,185531.3,185523.9,,Unclassified,,1537660800000.0,D,True,False,,
dc_2735a8cdb5c5,DataBank SLC3,UT,40.4797937,-111.9059228,contains,0.0,19,3383133.0,84675.2,84619.75,,Commercial,14926 SOUTH PONY EXPRESS ROAD,1566086400000.0,X,True,False,AREA OF MINIMAL FLOOD HAZARD,
dc_d75a55f76a00,Amazon IAD80,VA,39.0271087,-77.4528289,contains,0.0,4,50995758.0,166495.1,166546.5,,Commercial,44854 INTERCONNECTION PLACE,1710374400000.0,X,True,False,AREA OF MINIMAL FLOOD HAZARD,
dc_b0894a6e8d78,Equinix Ashburn DC12,VA,39.0230155,-77.4497875,contains,0.0,5,50979991.0,250520.8,250597.7,,Commercial,44790 PERFORMANCE CIRCLE,1710374400000.0,X,True,False,AREA OF MINIMAL FLOOD HAZARD,
dc_ccd80465a580,Stream DFW IV,TX,33.0001441,-96.6616465,contains,0.0,40,30268113.0,20004.8,20004.79,6.11,Commercial,,1435708800000.0,X,True,False,AREA OF MINIMAL FLOOD HAZARD,False
dc_b5e19f1a3ea5,Rackspace Richardson DFW3,TX,32.9647813,-96.7158554,nearest,90.33399171452957,9,30135309.0,106520.3,106520.3,7.17,Commercial,5535 NORTHMOOR DR,1435708800000.0,X,True,False,AREA OF MINIMAL FLOOD HAZARD,False
dc_7bec7a33a3ec,Digital Realty Dallas DFW17,TX,32.966739,-96.714402,nearest,26.321206621331683,24,30141311.0,122259.0,122258.9,8.09,Industrial,5535 NORTHMOOR DR,1435708800000.0,X,True,False,AREA OF MINIMAL FLOOD HAZARD,False
dc_6a37107362a1,Digital Realty Dallas DFW29,TX,32.96725,-96.71155,nearest,9.695911605318626,25,30141494.0,121550.2,121550.0,8.53,Commercial,5535 NORTHMOOR DR,1435708800000.0,X,True,False,AREA OF MINIMAL FLOOD HAZARD,False
dc_ab141916e295,DataBank Dallas (DFW2),TX,32.96739,-96.71364,contains,0.0,24,30141311.0,122259.0,122258.9,8.09,Industrial,5535 NORTHMOOR DR,1435708800000.0,X,True,False,AREA OF MINIMAL FLOOD HAZARD,False
dc_833370eeca59,Digital Realty Dallas DFW28,TX,32.9673,-96.7141,contains,0.0,22,30141311.0,122259.0,122258.9,8.09,Industrial,5535 NORTHMOOR DR,1435708800000.0,X,True,False,AREA OF MINIMAL FLOOD HAZARD,False
dc_1f6063348ac4,Digital Realty Dallas DFW35,TX,32.964263,-96.710598,nearest,30.362749535188723,20,4108540.0,2240.8,2057.44,,Commercial,,1616457600000.0,X,True,False,AREA OF MINIMAL FLOOD HAZARD,
dc_cd26fe372499,Digital Realty Dallas DFW18,TX,32.96526,-96.71261,nearest,79.53990520366875,22,30135544.0,83141.6,83141.5,9.4,Commercial,5535 NORTHMOOR DR,1435708800000.0,X,True,False,AREA OF MINIMAL FLOOD HAZARD,False
dc_4e931334ea09,Digital Realty Dallas DFW16,TX,32.9660428,-96.715592,contains,0.0,15,30135309.0,106520.3,106520.3,7.17,Commercial,5535 NORTHMOOR DR,1435708800000.0,X,True,False,AREA OF MINIMAL FLOOD HAZARD,False
dc_086d8706935f,Digital Realty Northern Virginia IAD36,VA,39.0015493,-77.4793749,contains,0.0,7,51676699.0,132202.4,132246.6,,Commercial,43780 DIGITAL LOUDOUN PLAZA,1710374400000.0,X,True,False,AREA OF MINIMAL FLOOD HAZARD,
dc_ea0f41d7fc65,Digital Realty Northern Virginia IAD35,VA,39.0005331,-77.4805775,contains,0.0,8,51079853.0,255516.3,255602.0,,Commercial,43940 DIGITAL LOUDOUN PLAZA,1710374400000.0,X,True,False,AREA OF MINIMAL FLOOD HAZARD,
dc_1ee8b3394320,Digital Realty Northern Virginia IAD37,VA,39.000032,-77.4780146,contains,0.0,11,51671432.0,169012.0,169068.3,,Commercial,44060 DIGITAL LOUDOUN PLAZA,1710374400000.0,X,True,False,AREA OF MINIMAL FLOOD HAZARD,
dc_340e8292278e,Digital Realty Northern Virginia IAD38,VA,39.0010841,-77.4772014,contains,0.0,5,51497553.0,137426.2,137471.9,,Commercial,44100 DIGITAL LOUDOUN PLAZA,1710374400000.0,X,True,False,AREA OF MINIMAL FLOOD HAZARD,
dc_4e2bc52efbde,State Farm Data Center,KS,38.9401343,-94.8676823,contains,0.0,3,586607.0,205252.0,205220.3,,Commercial,,1587427200000.0,X,True,False,AREA OF MINIMAL FLOOD HAZARD,
dc_74567a4bd1f1,U.S. Bank National Data Process Center,KS,38.935867,-94.864333,contains,0.0,1,583700.0,164716.3,164690.4,,Commercial,,1587427200000.0,X,True,False,AREA OF MINIMAL FLOOD HAZARD,
dc_0912ba349988,Equinix SV10,CA,37.2412288,-121.7847536,contains,0.0,7,10004098.0,59020.4,58632.78,,Unclassified,,1473897600000.0,D,True,False,,
dc_cf6c58c618b0,,NJ,39.8309301,-75.1953233,contains,0.0,10,7057304.0,43319.1,43319.07,6.19,Commercial,1301 METROPOLITAN AVENUE,1348012800000.0,X,True,False,AREA OF MINIMAL FLOOD HAZARD,False
dc_893226092cbf,,NE,41.2204018,-96.1476408,contains,0.0,92,3093727.0,25470.1,25485.59,5.63,Commercial,4002 SOUTH 149TH CIRCLE,1366848000000.0,X,True,False,AREA OF MINIMAL FLOOD HAZARD,False
dc_5ee3b5325f08,HostDime Orlando Data Center,FL,28.6174494,-81.3934606,contains,0.0,47,30160431.0,117241.3,117240.8,8.23,Unclassified,440 W KENNEDY BLVD,1390608000000.0,X,True,False,AREA OF MINIMAL FLOOD HAZARD,False
dc_0ef64a43e0fb,Google,SC,33.0642722,-80.0414534,contains,0.0,31,50628227.0,162394.0,162296.0,,Unclassified,,1617667200000.0,X,True,False,AREA OF MINIMAL FLOOD HAZARD,
dc_81f85512b730,TierPoint Baltimore BWI,MD,39.213455,-76.682834,contains,0.0,6,460888.0,33369.4,32975.57,,Industrial,813 PINNACLE DRIVE,1570665600000.0,X,True,False,AREA OF MINIMAL FLOOD HAZARD,
dc_9ff573d8cbd4,NTT Ashburn VA2 Data Center,VA,39.0250127,-77.4576402,contains,0.0,12,50983676.0,94777.7,94807.41,,Commercial,44610 GUILFORD DRIVE,1710374400000.0,X,True,False,AREA OF MINIMAL FLOOD HAZARD,
dc_1397a4d8be12,Strata Networks,UT,40.4565951,-109.5290169,contains,0.0,49,10279873.0,13488.1,13482.5,,Unclassified,67 NORTH VERNAL AVENUE,1504396800000.0,X,True,False,AREA OF MINIMAL FLOOD HAZARD,
dc_edfca97bd4a7,Goldman Sachs,NJ,40.57157,-74.66273,contains,0.0,2,6003454.0,325580.4,324650.0,,Industrial,755 UNITED STATES HIGHWAY 202,1508371200000.0,X,True,False,AREA OF MINIMAL FLOOD HAZARD,
dc_94c07a192a70,Mapletree Industrial,GA,34.096708,-84.2374791,contains,0.0,5,16016120.0,114657.5,115585.8,,Industrial,,1543363200000.0,X,True,False,AREA OF MINIMAL FLOOD HAZARD,
dc_ee18f261d905,Switch Las Vegas 11,NV,36.0558853,-115.2141369,contains,0.0,77,332098.0,241932.7,240826.0,,Commercial,,1557619200000.0,X,True,False,0.2 PCT ANNUAL CHANCE FLOOD HAZARD,
dc_12ade908d006,365 Bridgewater NJ,NJ,40.581484,-74.5738875,contains,0.0,2,1245441.0,30284.7,29397.45,,Residential,,1508371200000.0,X,True,False,AREA OF MINIMAL FLOOD HAZARD,
dc_7dfcb0eb02f9,Google Berkeley County Data Center,SC,33.0640078,-80.0423742,contains,0.0,31,50628227.0,162394.0,162296.0,,Unclassified,,1617667200000.0,X,True,False,AREA OF MINIMAL FLOOD HAZARD,
dc_c4e49d4ab25f,AngelTrax Data Center,AL,31.2318987,-85.455834,contains,0.0,19,1091897.0,11276.8,11272.47,,Commercial,,1430524800000.0,X,True,False,AREA OF MINIMAL FLOOD HAZARD,
dc_a0f70db62abb,Meta,NM,34.8302421,-106.7838124,none,,0,,,,,,,,X,True,False,AREA OF MINIMAL FLOOD HAZARD,
dc_95f1c2f09a55,Amazon Web Services,OR,45.841373,-119.6579323,contains,0.0,9,5001435.0,271642.3,271709.6,,Unclassified,,1557100800000.0,X,True,False,AREA OF MINIMAL FLOOD HAZARD,
dc_4099bfe11e86,Amazon Web Services,OR,45.840659,-119.654311,contains,0.0,9,5001431.0,149852.7,149889.5,,Unclassified,,1557100800000.0,X,True,False,AREA OF MINIMAL FLOOD HAZARD,
dc_605d28c1cd25,Centeris SH2 Build-to-Suit,WA,47.1589163,-122.2798634,contains,0.0,2,7000672.0,214424.9,214269.1,,Commercial,,1565740800000.0,X,True,False,AREA OF MINIMAL FLOOD HAZARD,
dc_d39ed5f3b9d9,Centeris SH1 Colocation,WA,47.1608506,-122.2792463,contains,0.0,3,7000674.0,111616.5,111535.4,,Industrial,,1565740800000.0,X,True,False,AREA OF MINIMAL FLOOD HAZARD,
dc_230712d60e56,Ascent - Atlanta Data Center,GA,34.0570922,-84.273003,contains,0.0,3,51467918.0,189391.8,189536.1,,Industrial,,1664236800000.0,X,True,False,AREA OF MINIMAL FLOOD HAZARD,
dc_09787eeb77bc,Microsoft TRP2,TX,29.411987,-98.8039948,nearest,2.7707489402150807,43,23948406.0,1319.6,1325.962,,Commercial,15420 LAMBDA DRIVE,1547251200000.0,X,True,False,AREA OF MINIMAL FLOOD HAZARD,
dc_0f59160e4785,Microsoft TRP1,TX,29.4120123,-98.8027302,contains,0.0,36,23948414.0,2193.9,2256.979,,Commercial,15420 LAMBDA DRIVE,1547251200000.0,X,True,False,AREA OF MINIMAL FLOOD HAZARD,
dc_1dd477f34bc5,CyrusOne Quincy,WA,47.24373,-119.86897,nearest,130.64257838855866,3,6163325.0,27433.1,27442.96,,Industrial,,1513987200000.0,X,True,False,AREA OF MINIMAL FLOOD HAZARD,
